clusterId,centrotype,cent.factor,nr of peaks in cluster,scan,retention,retentionMean,mass,max sample name,max value,QUANT_START,Qe05965,Qe05948,Qe05949,Qe05950,Qe05951,Qe05952,Qe05953,Qe05954,Qe05955,Qe05956,Qe05957,Qe05958,Qe05959,Qe05960,Qe05961,Qe05962,Qe05963,Qe05964,Qe05966,Qe05967,Qe05968,Qe05969,Qe05970,Qe05971,Qe05972,Qe05973,QUANT_END,mass list,(relative)intensity list
713,12136,1.0,5,4419,24228861,24226773,7.79349243E8,Qe05961,1841772.0807444653,>>,1571969.1578854895,1431249.8591163112,1593615.9569178917,1642573.1107053484,1576025.5415748484,1496050.4130571904,1693816.241220361,1454369.4031592868,1309921.3343549275,1504110.6948959741,1256309.2941210952,1655710.118561461,1313651.1865360362,1741968.1080003078,1841772.0807444653,707290.8344765976,1323937.7979182,1527237.9261871257,1653460.6947748535,1613703.8822166328,1622460.5843773077,1524172.6184795713,109707.11828287378,0.0,0.0,1505502.9805611896,<<,6.89317383E8;6.9032074E8;7.79349243E8;7.05312073E8;3.80111603E8;,999.0;409.59;80.68;52.74;31.19;
715,12158,1.0,5,4431,24300339,24301702,7.74362854E8,Qe05966,3357084.6562622534,>>,1599231.5722965826,1443546.7946852483,1154095.036650648,677627.4725732085,1789307.2751866628,945519.3155941637,1929760.3478082966,751071.4904540774,1627510.7157809758,72031.59736092584,1270174.2814521529,2625958.8084450457,652943.9794794107,2291390.96041952,1373421.8630145753,2542038.9382291664,797022.4581186803,2086423.3976974308,3357084.6562622534,2170089.9470378794,1306274.5728685246,1006933.78019722,0.0,104066.28520094439,71643.24879089434,1438491.7089443868,<<,7.27354126E8;7.28357422E8;7.73359436E8;7.29360352E8;7.74362854E8;,999.0;400.58;164.07;117.99;70.16;
719,12189,1.0,7,4454,24454262,24377666,6.12141113E8,Qe05970,4488829.296667298,>>,145807.50994490326,134200.08817595505,114971.11086040152,141641.09925952743,102700.03938942561,102339.94246590383,118617.7122126495,104068.01089779066,90666.05652649846,106753.36178476979,122792.05891837842,162063.67167805665,92350.47684644326,127736.19959835772,460449.03094859805,105752.43121773546,296683.9956677922,407714.2185337735,341611.25093720853,333935.0345639351,433216.7611023378,97492.02603270583,4488829.296667298,4316033.918080264,4395841.823715547,132944.2129550775,<<,5.44153564E8;5.45156555E8;1.45086761E8;6.11137512E8;6.0614624E8;5.59144531E8;6.12141113E8;,999.0;221.51;72.95;65.3;39.95;27.4;21.13;
720,12197,1.0,5,4455,24460432,24450082,4.83200104E8,Qe05953,4488264.1142956065,>>,3199995.579499919,2864959.460302017,3307721.1477237595,2479761.03644207,4325065.640651513,3592202.6428580484,4488264.1142956065,2866105.682994733,4194842.2236475535,4169602.6158131016,2971747.8139336747,3664053.7373797563,2305794.4111967455,3304148.121646327,2847603.2618880523,3742250.9545644824,2084594.899063306,2838052.3138221856,3961796.419214904,2856865.995959935,2453308.2170653422,3420322.3895010375,587540.6178058265,309350.9840649352,306154.8079972861,2945739.259853781,<<,2.01113022E8;2.02116409E8;2.23094879E8;4.83200104E8;6.9032074E8;,999.0;106.96;35.16;24.13;5.71;
723,12227,1.0,5,4472,24557041,24497169,5.99107239E8,Qe05971,831986.7907003779,>>,69572.81279058887,66415.4684385363,0.0,53031.26822203416,0.0,60272.60124210816,0.0,50202.25520998774,0.0,0.0,60076.94322469566,0.0,55245.08406372185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61616.38447844887,624538.6999075756,831986.7907003779,700339.1642828805,70281.948955221,<<,4.37144928E8;5.33085388E8;5.60104248E8;5.99107239E8;4.3361557E8;,999.0;918.14;463.5;427.7;66.47;
725,12265,1.0,34,4478,24587753,24587294,1.041562012E9,Qe05966,1.0481508172501887E8,>>,3.566477945229421E7,3.97733752240479E7,1.3324726226472141E7,7932231.307887807,5.302027242529113E7,5.237797902563963E7,2.570646365983834E7,8913466.94482213,7.376973025034024E7,7.949408990211655E7,3.385161340783214E7,1.7968245060084905E7,1.3201983786565762E7,1.5948941515171574E7,1993946.5279211085,4.16798589717748E7,8161784.00013509,8253213.341682537,1.0481508172501887E8,8.393413115319642E7,1.2821929666661153E7,8.136433382656994E7,638190.567203862,0.0,0.0,3.9332104721068114E7,<<,5.43280457E8;5.44283813E8;5.45286316E8;5.33251953E8;5.60270325E8;1.041562012E9;6.11267395E8;5.35249634E8;5.34255493E8;5.61273926E8;1.04256604E9;5.87307678E8;6.12270447E8;1.031534546E9;6.4932312E8;1.04356958E9;1.032538086E9;5.36252808E8;6.15210571E8;1.033534668E9;6.27242554E8;5.8130719E8;3.352211E8;5.88311462E8;5.62276978E8;9.95559082E8;5.08232849E8;5.82291138E8;6.29251282E8;6.50327698E8;5.85291077E8;4.97274689E8;1.034534668E9;5.86288635E8;,999.0;299.12;65.62;44.69;39.61;23.4;21.21;15.34;12.89;11.64;9.91;8.2;6.83;6.16;5.35;5.1;4.63;4.25;3.65;3.37;3.15;2.81;2.8;2.7;2.61;2.44;2.34;2.34;2.16;2.01;1.9;1.87;1.67;1.23;
728,12291,1.0,3,4489,24646696,24629879,3.80612579E8,Qe05953,3413671.072301519,>>,1892153.1041151236,1815695.7709562432,2545402.936488619,2316708.2533347663,2290344.0738119883,2140309.9411059595,3413671.072301519,2351302.633692516,1253347.5061855023,1619795.1475590505,1573829.791097592,2102198.2076425697,2318594.67658208,1755975.411375831,1806395.3895023898,1488375.729532408,1468466.8872282468,1780530.2315515287,944023.2679083564,1048617.6668127119,1807650.8418600857,1320403.3262359006,452532.54197911377,407385.5861399133,679272.2937132413,1847692.5738918274,<<,3.8011087E8;3.80612579E8;3.81113617E8;,999.0;395.48;109.11;
730,12307,1.0,5,4501,24727331,24721288,7.63354004E8,Qe05966,815721.3441733818,>>,647795.6464404608,615206.616104675,648995.1184746927,551844.0545113445,704239.6571428634,573634.8860457998,796860.1182930373,559518.8238140788,609384.5149176808,647896.8000383909,517693.7713296764,676123.2705712332,537340.9577920772,756335.4105651132,646041.0175412848,693075.5122260967,452426.8842495504,628946.8177377504,815721.3441733818,649196.7204972114,595403.3149972701,610092.2872360823,0.0,0.0,0.0,608093.014656105,<<,6.93348694E8;7.17348694E8;7.63354004E8;6.94352173E8;4.67264679E8;,999.0;885.76;736.12;441.79;352.47;
731,12316,1.0,8,4505,24747641,24690371,5.29134766E8,Qe05970,2869091.628377021,>>,587721.672267097,559879.9194734971,274975.68211782,230520.67353594763,160917.79148475637,249994.8011678608,248026.8893229517,274399.70791931,184566.73210066123,216616.29640004245,659397.8403100041,254814.58525955895,209210.62814628385,220371.1281976206,217025.2780791928,0.0,204532.8376938017,223255.99896619926,221702.06857646917,249990.80134703784,247451.91507964744,236891.3881517586,2869091.628377021,2248636.1209177384,2538111.2466074736,542546.6959370872,<<,5.29134766E8;6.79156799E8;7.40227783E8;1.61024094E8;7.1312738E8;3.72065277E8;5.31141357E8;5.16122009E8;,999.0;93.4;74.74;71.06;70.25;65.27;60.72;38.39;
733,12329,1.0,3,4521,24871935,24868191,3.19191132E8,Qe05951,630442.4437798341,>>,209452.74868246252,252309.9917854315,115105.3861329982,0.0,630442.4437798341,250866.34582467208,259146.25014989811,0.0,577747.7042150364,316171.1049452086,246703.4350367582,123370.69882203417,62669.22012668866,81061.76218129789,54038.51252954939,301406.33188838523,0.0,0.0,476957.79647512577,198204.72343528608,0.0,270869.910539295,0.0,0.0,0.0,250907.878422494,<<,3.65196716E8;3.19191132E8;3.66200043E8;,999.0;475.53;215.77;
735,12336,1.0,2,4523,24886133,24904754,5.19186707E8,Qe05970,337595.10844038794,>>,300963.25902592926,290295.1236686271,0.0,246782.06052062067,166133.55783793013,175688.129828838,277974.3448276453,259111.67235100173,130841.13880631299,187305.6094092009,264085.2667650272,315332.2856462363,172604.26797431576,327821.41504123586,335336.841488836,316544.52807936276,184564.73219024972,330491.2097778545,302677.1508339574,315982.7116145543,315955.575897443,142353.6230900725,337595.10844038794,107922.16549060307,132137.08075296046,265370.08513098076,<<,5.19186707E8;5.20190247E8;,999.0;314.02;
737,12356,1.0,7,4535,24965500,24962648,7.13280762E8,Qe05961,4069804.001196814,>>,2885556.0875158818,2534719.3147788355,2344038.4889342384,2035358.9776904874,1933685.5780941488,1883286.570661245,2270146.735632725,2162255.5626394055,1901608.9041609003,2026352.9805009775,2108071.829688679,3412832.864452318,1657394.4228265625,3087894.4534580805,4069804.001196814,3771613.190011685,2862272.7335880226,3357941.104330854,3613994.9953976176,3377260.9405758344,3681949.569117862,2374300.7148242425,0.0,0.0,0.0,2524889.482373522,<<,7.13280762E8;7.59286194E8;7.14284119E8;7.60289673E8;7.1528717E8;7.61292847E8;6.53259705E8;,999.0;626.01;412.89;267.71;117.22;80.22;71.52;
738,12371,1.0,2,4538,24982239,24975411,4.16243652E8,Qe05953,470790.1040031561,>>,159582.9445337894,106760.99871008856,205494.68899607146,0.0,408521.1384531569,102963.3341297924,470790.1040031561,0.0,312865.62962888944,92165.09530874569,93361.57882420626,222910.42207571032,0.0,179007.3019996663,0.0,276910.82156858826,0.0,62185.263143254524,212809.38913230225,0.0,0.0,65847.43916559678,0.0,0.0,0.0,177832.65852409916,<<,4.62249603E8;4.16243652E8;,999.0;534.2;
740,12410,1.0,5,4551,25046118,25051570,4.05191315E8,Qe05966,4568694.030279787,>>,1144040.939490875,1372263.6661058906,653611.5342849074,69356.89307057761,2670800.884001428,772858.207948466,1689587.8607611516,108964.11881499094,2758913.019564423,992415.3240216514,1135674.5632189482,1677506.3538446696,93568.80846731774,1017206.0017827523,105196.2875997381,2600067.0389252813,95392.72676259937,748021.5242670495,4568694.030279787,1753908.815249716,145106.4997714926,1514542.131145634,0.0,0.0,0.0,884437.6625205548,<<,4.05191315E8;6.67274475E8;4.06194763E8;3.75180603E8;3.95162384E8;,999.0;479.99;242.24;102.88;94.49;
741,12415,1.0,47,4552,25050949,25032125,4.48134735E8,Qe05972,1.8567541562557197E8,>>,5.998632281117843E7,5.462531970430043E7,3.637661091351713E7,3.580053767267707E7,3.53721742492118E7,3.0259113865165863E7,4.4849020521237835E7,3.3495124350942124E7,2.3333812941554245E7,3.2653000356683668E7,5.37051616631815E7,3.1252974392433867E7,3.2877301222887214E7,2.9149154675904967E7,3.1783744744968574E7,2.666583923152574E7,2.159101103985995E7,2.8898266409498416E7,2.2430839705850367E7,2.423633090611748E7,2.903278813435414E7,2.7930283607780542E7,1.814835422173658E8,1.806025083002933E8,1.8567541562557197E8,5.247785797976292E7,<<,4.37144745E8;4.3814798E8;8.7529657E8;4.83150391E8;4.3915033E8;2.75112885E8;8.76299927E8;6.56221008E8;4.73121216E8;6.56722412E8;5.05132202E8;4.84153839E8;5.0014035E8;8.77302429E8;1.73044998E8;6.57223389E8;4.75119354E8;2.7611618E8;3.65113953E8;4.74125E8;5.06135071E8;5.01143555E8;4.48134735E8;4.85156769E8;8.78306335E8;8.97278503E8;6.67209778E8;6.57725037E8;6.67715271E8;5.2110498E8;4.48636078E8;9.3034103E7;4.76123108E8;4.59124664E8;8.98284363E8;5.2511615E8;1.01060852E8;9.07287598E8;6.6821283E8;1.313448608E9;4.4914389E8;5.36057739E8;5.07140381E8;5.28142822E8;5.35114685E8;5.02145386E8;1.314447754E9;,999.0;226.72;74.86;56.65;43.27;42.34;35.08;21.97;17.78;15.31;14.8;14.05;13.83;10.94;6.73;6.64;5.77;5.7;4.42;4.26;3.33;3.3;2.97;2.88;2.71;2.31;2.16;2.09;1.74;1.65;1.55;1.45;1.24;1.17;1.16;1.04;0.97;0.92;0.92;0.89;0.87;0.87;0.79;0.66;0.59;0.57;0.54;
742,12469,1.0,11,4560,25089725,25085851,7.49337952E8,Qe05953,1.8941038179180767E7,>>,1.4361885774603887E7,1.2476272500262422E7,1.5380904431890685E7,1.4953381972760435E7,1.8176291106481384E7,1.6149855523093697E7,1.8941038179180767E7,1.4303238370710593E7,1.5666602996454056E7,1.80427749887092E7,1.1540092107529318E7,1.422803361152284E7,1.478510426332085E7,1.4879173495903714E7,1.3593512535606304E7,1.4263689591361072E7,1.0854593743459277E7,1.2514019061165867E7,1.4982899540105447E7,1.4479108214660961E7,1.4605914866599135E7,1.4752608473166984E7,0.0,0.0,0.0,1.4144522131196676E7,<<,7.49337952E8;7.5034137E8;7.51343933E8;5.70238342E8;5.91265808E8;7.52346497E8;7.39309204E8;7.41307617E8;7.40312134E8;8.18329346E8;8.65384827E8;,999.0;423.08;116.83;43.03;27.91;25.17;22.8;10.18;8.89;7.06;1.61;
745,12509,0.987655,10,4573,25154522,25334093,5.44153564E8,Qe05970,2.997409513604448E7,>>,5507147.445730266,5416144.077556115,3823029.964422825,3420827.0198688093,3411901.239912989,3082545.1426295196,4353686.945548182,3499499.013300518,2792599.073948223,3501463.6338563515,5126466.673381764,4452039.197514747,2850769.2041624715,3872260.6764676003,4113184.977040321,515156.94616331335,2645565.7309883535,3651176.491552085,3854532.351005013,3935819.7869076678,3891249.748000277,3311306.229819062,2.997409513604448E7,2.101056669175616E7,2.763518827181993E7,4635793.995120736,<<,5.4315033E8;5.44153564E8;4.51124054E8;9.81302673E8;4.52130066E8;4.69135376E8;4.53138123E8;1.87097244E8;6.12141663E8;6.43074829E8;,999.0;299.62;53.69;32.62;25.51;17.54;12.88;7.75;5.91;5.25;
747,12520,1.0,2,4579,25189882,25183732,5.1212677E8,Qe05961,332146.24159963103,>>,272499.1386345699,179498.91894174847,156718.15765866468,288283.98013206874,142243.60647040486,179342.48950262254,122138.56108743233,242974.24403060984,132307.4402444413,194089.34378862014,188979.3154438389,166388.78008364284,154076.2382423152,158525.78673300907,332146.24159963103,191308.37598193646,278598.7087624439,181342.2757274982,320798.1657412713,310607.69104934926,314538.10045861604,283215.67137321364,121962.81937187107,81829.97771166723,159966.4825550827,249047.06957022223,<<,5.11123901E8;5.1212677E8;,999.0;334.96;
749,12545,1.0,9,4595,25275221,25365328,5.45158081E8,Qe05972,2986897.956844785,>>,559107.3015980648,531886.7553871606,272880.8882729128,272507.9997302337,210971.16741394863,253479.58662990472,295685.46614703565,255296.05003332105,235880.09468512714,265394.39448252774,503074.84171067254,339241.19663923327,231486.48850216664,288190.58317070396,315321.4097941936,226832.35011367116,238049.9643469102,283870.59903450095,311115.2604014789,332238.82054106815,312342.24824547255,281771.7485834035,2675220.141449371,2573092.4179244237,2986897.956844785,508532.28703591455,<<,5.45158081E8;5.07295837E8;5.53301392E8;3.49118927E8;5.0710556E8;5.08298828E8;4.51160309E8;5.5430426E8;3.67102325E8;,999.0;258.71;161.0;109.54;101.03;76.88;73.79;48.86;47.72;
752,12566,1.0,6,4606,25340662,25342571,7.31282532E8,Qe05961,2170728.2336876458,>>,1471808.7541878177,1436650.6614444554,1159073.4944310857,1206091.435217964,1233982.2303235133,1018281.9131011963,1437291.478922683,1169395.3474853477,1074972.8393796552,1092872.7323068136,1166479.4003540636,1908132.430737941,1012284.0833917157,1895313.4302004676,2170728.2336876458,1917196.4095688707,1383499.6053008677,1768005.7586080653,1778192.4868067375,1732696.2140194043,1921491.9802925289,1054442.302085761,0.0,0.0,0.0,1420860.7159352023,<<,7.29275635E8;7.30279358E8;6.84273376E8;7.31282532E8;7.19247498E8;4.17194733E8;,999.0;413.46;255.43;125.17;101.99;51.81;
753,12569,1.0,3,4607,25348734,25341268,4.6127359E8,Qe05966,1308873.2686702567,>>,423573.5258348759,452441.98469528166,148183.21785274948,0.0,1224527.3454902668,388563.4570261409,544395.3436354839,0.0,1214831.1992952647,582798.1539194668,364381.3304540948,313360.9435216342,0.0,179208.44992512936,0.0,909833.9935799936,0.0,135796.39317845006,1308873.2686702567,381226.97491248115,0.0,594049.2876305442,0.0,0.0,0.0,390879.88227538904,<<,4.60270142E8;4.6127359E8;4.25217834E8;,999.0;296.62;246.0;
754,12575,1.0,11,4613,25384851,25564440,5.30137817E8,Qe05970,4961270.609429796,>>,1053870.2001396087,942179.6061827573,569823.3564000481,548739.2652070547,590671.9022784486,521671.1649001933,630833.6234355208,580115.9327397887,466269.18801500695,597568.8764275409,887700.6893076596,563634.8903063664,497608.04628196167,555335.7842825031,671064.91305757,583826.7187085398,461158.1389470433,734494.4828381111,518859.83477759495,677658.3527437155,647834.6773071579,482280.49329798564,4961270.609429796,3856555.7571809,4034979.063498951,882649.9697379433,<<,4.71129211E8;4.72132782E8;5.1514624E8;5.49116821E8;5.81126953E8;6.41148254E8;5.86156067E8;6.09134827E8;6.70151306E8;5.30137817E8;6.36156494E8;,999.0;262.36;94.35;45.2;44.26;36.11;33.86;29.91;22.08;19.46;16.23;
757,12591,1.0,2,4619,25420687,25245644,5.43150269E8,Qe05965,3355951.0698122624,>>,3355951.0698122624,3180444.131408976,977050.4937071694,893093.1015846201,763562.4661834758,758915.3101250223,913782.3502290306,818634.4128802607,604299.2232890333,786693.9773577175,2743809.3240283555,1155199.8012879405,704177.5004037085,235805.2108673483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193589.09900561252,1145752.6745651688,866943.1641885167,0.0,3102820.2676253454,<<,5.43150269E8;5.44153442E8;,999.0;247.86;
760,12609,1.0,6,4633,25510309,25557843,5.13139709E8,Qe05971,1.820396988006121E7,>>,3590150.8281506253,3333600.491055721,1400870.9220970785,1437295.06923476,1077424.4532697678,1167179.7862384564,1527397.8125720364,1267991.2546466407,961423.6200405646,1204724.224436802,3431971.52678108,1773282.640457081,1085237.2863587835,1475206.8460017478,2109051.5927318414,1507513.780663617,1377581.07023693,1811754.0801569994,1572422.584795116,1542043.7721053737,1878777.6050963725,1344178.555941422,1.7327803522377755E7,1.820396988006121E7,1.4535135427173989E7,2968744.7838489027,<<,5.73161011E8;5.13139709E8;5.74164185E8;5.14143311E8;6.69148254E8;6.46177002E8;,999.0;541.59;310.19;156.11;37.06;22.23;
763,12628,1.0,4,4654,25643297,25644066,5.33251953E8,Qe05966,2305171.5765681947,>>,1569884.9507082913,1383847.2213730032,1292686.3295842572,1370881.7141667474,1200987.4481607876,1301962.4206879465,1151065.1552108536,1250768.2067946333,1239253.3813735975,1357851.4548825568,1275489.9044007657,1516605.233568405,1107720.8305585918,1540542.326848194,2008390.293372244,1827880.4081196405,1606255.8706599702,1684262.660663626,2305171.5765681947,1964810.666043772,1867782.3151334582,1546748.2703987774,0.0,0.0,0.0,1470571.7693220004,<<,5.43280762E8;5.4428418E8;4.2512738E8;5.33251953E8;,999.0;304.39;166.13;114.54;
764,12637,1.0,4,4658,25669378,25425530,1.72957642E8,Qe05971,911601.7445334975,>>,85444.24594401577,111734.47753182132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112433.74921981494,59379.48974424225,0.0,0.0,80882.09415004603,0.0,51981.51313603703,65202.11848716639,55063.67229490663,56143.37161997633,74667.11836627321,0.0,802134.3132464511,911601.7445334975,715386.2782296182,78328.36189176253,<<,5.75167847E8;1.72957642E8;5.65192383E8;3.61201904E8;,999.0;81.38;73.96;27.02;
765,12647,0.989271,2,4669,25748390,25759425,8.19343445E8,Qe05970,280037.40871484857,>>,62937.49605113981,58778.34253412782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280037.40871484857,52016.23046979774,169836.53576494253,56717.041427061056,<<,3.67102722E8;8.19343445E8;,999.0;686.68;
769,12667,1.0,3,4690,25890947,25886536,5.04260223E8,Qe05966,975866.5549383453,>>,259573.02666170275,235377.6195817327,0.0,0.0,718861.165484966,211445.70358003964,214127.6834621361,0.0,947703.6165216833,370967.7690091594,204268.73117354163,110707.19429718409,0.0,60740.29285969458,0.0,436066.7755686767,0.0,0.0,975866.5549383453,225418.6249168014,0.0,426359.6476008165,0.0,0.0,0.0,209500.14027709648,<<,4.58254395E8;5.04260223E8;4.62285889E8;,999.0;485.77;129.3;
770,12676,1.0,3,4696,25926167,25924869,6.413172E8,Qe05960,733205.7449006233,>>,452999.27857480524,441174.7880956485,497259.8330257965,461728.0477147953,462118.43963671953,251377.02508145763,671377.3932395894,350563.7987623629,393413.49764219654,410549.5931356191,418399.2210926115,627386.5010609057,344055.7243707581,733205.7449006233,548544.5564206537,584442.5702027839,317191.77367583895,626692.0016745753,505743.783272963,333885.64002656896,388064.4114490318,307991.70954397647,0.0,0.0,0.0,413083.59780991264,<<,6.413172E8;6.42320374E8;4.17194763E8;,999.0;370.92;192.53;
771,12679,1.0,7,4697,25935898,25927268,6.39138E8,Qe05970,4699257.752018888,>>,664015.2272279437,605733.5457460398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662289.0437612025,58942.35960272775,0.0,0.0,137314.0986291534,0.0,0.0,61101.262891934464,0.0,0.0,54108.57613814915,0.0,4699257.752018888,1906540.5057929754,3477120.214625385,489439.60913176695,<<,4.65248932E8;6.39138E8;5.11254486E8;6.1616626E8;6.40140686E8;4.66252045E8;7.17115967E8;,999.0;864.05;442.11;437.28;305.39;281.34;92.84;
774,12714,1.0,7,4711,26014612,26011219,7.34346802E8,Qe05953,1541060.7168690686,>>,1241867.9668491038,1283292.3165370994,1283339.2851395037,1153098.4477415057,1267127.8329041223,1108740.4961836454,1541060.7168690686,1143598.3060137003,1034164.069606085,1196991.7852714725,1029317.2963596901,1393908.653621796,923264.4175568289,1290010.310662136,1339147.983419805,1368861.2036019173,853905.7079726284,1012920.0139683329,1322257.8084432478,1202529.1472031595,1147117.5093445973,999555.5326345264,254937.02376596746,132138.9450031758,178542.35099031904,1160169.9627407114,<<,5.89155518E8;7.33343567E8;1.77055405E8;5.90159119E8;7.34346802E8;9.1338501E8;9.14388672E8;,999.0;642.48;377.95;306.19;290.29;249.49;145.38;
775,12725,0.995683,2,4719,26059946,26006476,7.33225403E8,Qe05971,191103.50472364883,>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141101.5312645405,191103.50472364883,113777.91146367986,0.0,<<,2.0893428E8;7.33225403E8;,999.0;608.38;
776,12729,1.0,3,4724,26087257,26090466,4.95258026E8,Qe05966,794200.490838714,>>,220842.60654350172,157693.8916439649,60869.99987145634,0.0,685648.3504865773,266311.61860647646,149464.7092126245,0.0,733752.4926855674,415892.518604319,146691.0405677858,126146.5298137881,0.0,68285.74583444715,57376.71442455622,478769.272097209,0.0,0.0,794200.490838714,223039.63037609807,0.0,346900.49775539024,0.0,0.0,0.0,154490.04984837936,<<,4.94254608E8;4.95258026E8;4.462547E8;,999.0;334.26;236.68;
779,12738,1.0,2,4734,26136797,26193454,7.55348694E8,Qe05953,704546.1144993274,>>,307931.16402997175,263067.84629198676,395238.98156831553,443906.29270177893,678959.0575451027,521190.02576248953,704546.1144993274,442414.9724057187,526088.5309686798,676008.5237235402,260921.88263589976,270629.7946761115,421763.3536656047,252402.4231065011,225791.95340863767,251925.45268119374,175777.25226178672,109788.08190452606,268868.7346634153,233533.17858130005,192453.82125585614,265398.97938355454,0.0,0.0,0.0,356497.6605372567,<<,7.55348694E8;7.5635199E8;,999.0;356.62;
780,12771,1.0,41,4739,26161829,26135120,4.79075714E8,Qe05972,1.6287269361639768E8,>>,5.024727907325904E7,4.88112501038691E7,2.6593551649511486E7,3.0225024971933845E7,3.1604241693642728E7,2.855026969443814E7,3.066405371393673E7,2.6614790110813458E7,2.4774442129906155E7,3.0654992896843888E7,4.573797603560828E7,3.584163935505021E7,2.9111164223747417E7,3.3213487487366237E7,3.7473149581099674E7,3.8985273146094784E7,2.8616103401246008E7,3.5275987929331556E7,4.184664880835398E7,4.376486033205622E7,3.516288381895287E7,3.44889080978665E7,1.0330582352827147E8,9.604569733146201E7,1.6287269361639768E8,4.520081406078358E7,<<,3.49118988E8;3.5012207E8;6.99245178E8;4.45106506E8;3.51124725E8;4.17106415E8;7.00247986E8;3.85095673E8;4.46109222E8;4.12114288E8;3.95123962E8;4.18109711E8;7.01251526E8;8.93277344E8;3.87092651E8;2.2906131E8;7.21226501E8;4.33079559E8;3.86099304E8;3.65113373E8;4.49043945E8;8.94279907E8;4.6705481E8;1.19050346E8;4.47110321E8;4.1311731E8;3.96126862E8;7.22230469E8;1.45029419E8;5.24182434E8;3.79092316E8;3.05129852E8;7.37205261E8;3.88095856E8;4.39151184E8;4.83097992E8;7.35223938E8;8.95280762E8;4.79075714E8;5.28659546E8;4.50045746E8;,999.0;221.8;49.18;42.64;30.35;24.18;22.19;16.66;11.25;10.78;8.79;5.76;5.39;5.31;5.07;4.52;4.26;3.62;3.59;3.12;2.8;2.71;2.71;2.63;2.52;2.09;1.79;1.76;1.48;1.36;1.32;1.23;1.18;1.06;1.05;1.0;1.0;0.98;0.96;0.9;0.86;
783,12803,1.0,2,4762,26293751,26285844,3.65196289E8,Qe05970,868535.4982606749,>>,153804.6180049848,134019.63580777613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149287.65429434285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868535.4982606749,763078.4651169053,547000.8617336078,139480.32610253274,<<,7.07197571E8;3.65196289E8;,999.0;680.0;
784,12806,1.0,3,4763,26299889,26297188,7.20367615E8,Qe05966,2340360.198508839,>>,1717467.8531612428,1501172.8046513367,1698393.7426456052,1620545.3459994637,1949990.105015103,1653186.8358031032,2079008.1614765595,1554886.2892648496,1804025.8407165597,2198790.6212520828,1449104.1819658473,1845488.982308774,1326412.8211000117,1842528.043296098,1551329.5378659074,1859903.2970568496,1311666.552139561,1508738.501472141,2340360.198508839,2058064.1069136208,1703849.5003254756,1786669.6391648038,0.0,0.0,0.0,1663699.358752837,<<,7.19364197E8;7.20367615E8;7.21370422E8;,999.0;420.91;123.29;
786,12819,1.0,4,4773,26358805,26348221,2.691026E8,Qe05966,1534825.9947467463,>>,690804.6117865179,756068.595178425,508604.82670484623,127505.36028721405,1197176.7540428464,766191.4300563141,1032511.0773843526,166245.7606874004,1496538.6797156783,1246586.5134125631,629613.2328986686,781907.552255756,158276.68667047948,490175.54995949334,0.0,748518.7738193324,135209.43445481634,298738.8180100671,1534825.9947467463,1094233.1989244036,138006.87341572237,1507098.59174801,143795.23363385632,179409.6209936723,135536.75817327498,688258.0188469874,<<,1.79107498E8;2.23097321E8;2.691026E8;3.79212006E8;,999.0;808.2;267.96;239.96;
787,12828,1.0,6,4781,26404982,26477959,5.6530011E8,Qe05966,1.3835790430868985E7,>>,9088238.74975568,7324037.806208888,7614193.490336085,6436927.245984376,7470631.90222168,7441494.558888442,7755042.95611701,7370577.015336366,5635809.56048901,7512692.677969885,7008891.298810273,1.1184612552161386E7,5978107.982723717,1.1290131786096575E7,1.239928316406808E7,1.2411355520964839E7,8508486.145837145,1.0925582924062118E7,1.3835790430868985E7,1.2903016647455957E7,1.1366383818841854E7,6518258.099347234,539165.5792191795,291197.8054616184,313345.8868842355,8728888.672539143,<<,6.09291016E8;6.1029425E8;6.11296997E8;5.6530011E8;5.66303223E8;6.78281433E8;,999.0;344.01;80.83;46.33;15.28;9.73;
789,12859,1.0,3,4806,26569874,26565684,8.95396423E8,Qe05966,520792.70463170006,>>,389168.434109814,381512.7095556092,408431.62919209665,391191.3875123202,385566.79153154977,378452.10783923307,426152.31708773517,342036.46803532826,330990.49576775695,401224.7467743325,335844.5320773083,465806.3863524961,315088.75289857603,375852.9314230736,473624.71023024386,491224.4413022006,320110.40371954895,396614.74800274166,520792.70463170006,486187.5902454152,459448.84312857105,376351.4673114619,0.0,0.0,0.0,379585.36664599704,<<,6.55275452E8;8.95396423E8;8.96399597E8;,999.0;897.19;298.05;
